kode_kec,nama_kec,kode_kab,nama_kab,kode_prov,nama_prov
730706,Bulupoddo,7307,Kabupaten Sinjai,73,Sulawesi Selatan
730707,Sinjai Borong,7307,Kabupaten Sinjai,73,Sulawesi Selatan
730708,Tellu Limpoe,7307,Kabupaten Sinjai,73,Sulawesi Selatan
730709,Pulau Sembilan,7307,Kabupaten Sinjai,73,Sulawesi Selatan
730801,Bontocani,7308,Kabupaten Bone,73,Sulawesi Selatan
730802,Kahu,7308,Kabupaten Bone,73,Sulawesi Selatan
730803,Kajuara,7308,Kabupaten Bone,73,Sulawesi Selatan
730804,Salomekko,7308,Kabupaten Bone,73,Sulawesi Selatan
730805,Tonra,7308,Kabupaten Bone,73,Sulawesi Selatan
730806,Libureng,7308,Kabupaten Bone,73,Sulawesi Selatan
730807,Mare,7308,Kabupaten Bone,73,Sulawesi Selatan
730808,Sibulue,7308,Kabupaten Bone,73,Sulawesi Selatan
730809,Barebbo,7308,Kabupaten Bone,73,Sulawesi Selatan
730810,Cina,7308,Kabupaten Bone,73,Sulawesi Selatan
730811,Ponre,7308,Kabupaten Bone,73,Sulawesi Selatan
730812,Lappariaja,7308,Kabupaten Bone,73,Sulawesi Selatan
730813,Lamuru,7308,Kabupaten Bone,73,Sulawesi Selatan
730814,Ulaweng,7308,Kabupaten Bone,73,Sulawesi Selatan
730815,Palakka,7308,Kabupaten Bone,73,Sulawesi Selatan
730816,Awangpone,7308,Kabupaten Bone,73,Sulawesi Selatan
730817,Tellu Siattinge,7308,Kabupaten Bone,73,Sulawesi Selatan
730818,Ajangale,7308,Kabupaten Bone,73,Sulawesi Selatan
730819,Dua Boccoe,7308,Kabupaten Bone,73,Sulawesi Selatan
730820,Cenrana,7308,Kabupaten Bone,73,Sulawesi Selatan
730821,Tanete Riattang,7308,Kabupaten Bone,73,Sulawesi Selatan
730822,Tanete Riattang Barat,7308,Kabupaten Bone,73,Sulawesi Selatan
730823,Tanete Riattang Timur,7308,Kabupaten Bone,73,Sulawesi Selatan
730824,Amali,7308,Kabupaten Bone,73,Sulawesi Selatan
730825,Tellulimpoe,7308,Kabupaten Bone,73,Sulawesi Selatan
730826,Bengo,7308,Kabupaten Bone,73,Sulawesi Selatan
730827,Patimpeng,7308,Kabupaten Bone,73,Sulawesi Selatan
730901,Mandai,7309,Kabupaten Maros,73,Sulawesi Selatan
730902,Camba,7309,Kabupaten Maros,73,Sulawesi Selatan
730903,Bantimurung,7309,Kabupaten Maros,73,Sulawesi Selatan
730904,Maros Baru,7309,Kabupaten Maros,73,Sulawesi Selatan
730905,Bontoa,7309,Kabupaten Maros,73,Sulawesi Selatan
730906,Malllawa,7309,Kabupaten Maros,73,Sulawesi Selatan
730907,Tanralili,7309,Kabupaten Maros,73,Sulawesi Selatan
730908,Marusu,7309,Kabupaten Maros,73,Sulawesi Selatan
730909,Simbang,7309,Kabupaten Maros,73,Sulawesi Selatan
730910,Cenrana,7309,Kabupaten Maros,73,Sulawesi Selatan
730911,Tompobulu,7309,Kabupaten Maros,73,Sulawesi Selatan
730912,Lau,7309,Kabupaten Maros,73,Sulawesi Selatan
730913,Moncongloe,7309,Kabupaten Maros,73,Sulawesi Selatan
730914,Turikale,7309,Kabupaten Maros,73,Sulawesi Selatan
731001,Liukang Tangaya,7310,Kabupaten Pangkajene dan Kepulauan,73,Sulawesi Selatan
731002,Liukang Kalmas,7310,Kabupaten Pangkajene dan Kepulauan,73,Sulawesi Selatan
731003,Liukang Tupabbiring,7310,Kabupaten Pangkajene dan Kepulauan,73,Sulawesi Selatan
731004,Pangkajene,7310,Kabupaten Pangkajene dan Kepulauan,73,Sulawesi Selatan
731005,Balocci,7310,Kabupaten Pangkajene dan Kepulauan,73,Sulawesi Selatan
731006,Bungoro,7310,Kabupaten Pangkajene dan Kepulauan,73,Sulawesi Selatan
731007,Labakkang,7310,Kabupaten Pangkajene dan Kepulauan,73,Sulawesi Selatan
731008,Marang,7310,Kabupaten Pangkajene dan Kepulauan,73,Sulawesi Selatan
731009,Segeri,7310,Kabupaten Pangkajene dan Kepulauan,73,Sulawesi Selatan
731010,Minasate'ne,7310,Kabupaten Pangkajene dan Kepulauan,73,Sulawesi Selatan
731011,Mandalle,7310,Kabupaten Pangkajene dan Kepulauan,73,Sulawesi Selatan
731012,Tondong Tallasa,7310,Kabupaten Pangkajene dan Kepulauan,73,Sulawesi Selatan
731013,Liukang Tupabbiring Utara,7310,Kabupaten Pangkajene dan Kepulauan,73,Sulawesi Selatan
731101,Tanete Riaja,7311,Kabupaten Barru,73,Sulawesi Selatan
731102,Tanete Rilau,7311,Kabupaten Barru,73,Sulawesi Selatan
731103,Barru,7311,Kabupaten Barru,73,Sulawesi Selatan
731104,Soppeng Riaja,7311,Kabupaten Barru,73,Sulawesi Selatan
731105,Mallusetasi,7311,Kabupaten Barru,73,Sulawesi Selatan
731106,Pujananting,7311,Kabupaten Barru,73,Sulawesi Selatan
731107,Balusu,7311,Kabupaten Barru,73,Sulawesi Selatan
731201,Marioriwawo,7312,Kabupaten Soppeng,73,Sulawesi Selatan
731202,Liliriaja,7312,Kabupaten Soppeng,73,Sulawesi Selatan
731203,Lilirilau,7312,Kabupaten Soppeng,73,Sulawesi Selatan
731204,Lalabata,7312,Kabupaten Soppeng,73,Sulawesi Selatan
731205,Marioriawa,7312,Kabupaten Soppeng,73,Sulawesi Selatan
731206,Donri-Donri,7312,Kabupaten Soppeng,73,Sulawesi Selatan
731207,Ganra,7312,Kabupaten Soppeng,73,Sulawesi Selatan
731208,Citta,7312,Kabupaten Soppeng,73,Sulawesi Selatan
731301,Sabangparu,7313,Kabupaten Wajo,73,Sulawesi Selatan
731302,Pammana,7313,Kabupaten Wajo,73,Sulawesi Selatan
731303,Takkalalla,7313,Kabupaten Wajo,73,Sulawesi Selatan
731304,Sajoanging,7313,Kabupaten Wajo,73,Sulawesi Selatan
731305,Majauleng,7313,Kabupaten Wajo,73,Sulawesi Selatan
731306,Tempe,7313,Kabupaten Wajo,73,Sulawesi Selatan
731307,Belawa,7313,Kabupaten Wajo,73,Sulawesi Selatan
731308,Tanasitolo,7313,Kabupaten Wajo,73,Sulawesi Selatan
731309,Maniangpajo,7313,Kabupaten Wajo,73,Sulawesi Selatan
731310,Pitumpanua,7313,Kabupaten Wajo,73,Sulawesi Selatan
731311,Bola,7313,Kabupaten Wajo,73,Sulawesi Selatan
731312,Penrang,7313,Kabupaten Wajo,73,Sulawesi Selatan
731313,Gilireng,7313,Kabupaten Wajo,73,Sulawesi Selatan
731314,Keera,7313,Kabupaten Wajo,73,Sulawesi Selatan
731401,Panca Lautang,7314,Kabupaten Sidenreng Rappang,73,Sulawesi Selatan
731402,Tellu Limpoe,7314,Kabupaten Sidenreng Rappang,73,Sulawesi Selatan
731403,Watang Pulu,7314,Kabupaten Sidenreng Rappang,73,Sulawesi Selatan
731404,Baranti,7314,Kabupaten Sidenreng Rappang,73,Sulawesi Selatan
731405,Panca Rijang,7314,Kabupaten Sidenreng Rappang,73,Sulawesi Selatan
731406,Kulo,7314,Kabupaten Sidenreng Rappang,73,Sulawesi Selatan
731407,Maritengngae,7314,Kabupaten Sidenreng Rappang,73,Sulawesi Selatan
731408,Watang Sidenreng,7314,Kabupaten Sidenreng Rappang,73,Sulawesi Selatan
731409,Dua Pitue,7314,Kabupaten Sidenreng Rappang,73,Sulawesi Selatan
731410,Pitu Riawa,7314,Kabupaten Sidenreng Rappang,73,Sulawesi Selatan
731411,Pitu Riase,7314,Kabupaten Sidenreng Rappang,73,Sulawesi Selatan
731501,Mattiro Sompe,7315,Kabupaten Pinrang,73,Sulawesi Selatan
731502,Suppa,7315,Kabupaten Pinrang,73,Sulawesi Selatan
731503,Mattiro Bulu,7315,Kabupaten Pinrang,73,Sulawesi Selatan
731504,Watang Sawitto,7315,Kabupaten Pinrang,73,Sulawesi Selatan
731505,Patampanua,7315,Kabupaten Pinrang,73,Sulawesi Selatan
731506,Duampanua,7315,Kabupaten Pinrang,73,Sulawesi Selatan
731507,Lembang,7315,Kabupaten Pinrang,73,Sulawesi Selatan
731508,Cempa,7315,Kabupaten Pinrang,73,Sulawesi Selatan
731509,Tiroang,7315,Kabupaten Pinrang,73,Sulawesi Selatan
731510,Lanrisang,7315,Kabupaten Pinrang,73,Sulawesi Selatan
731511,Paleteang,7315,Kabupaten Pinrang,73,Sulawesi Selatan
731512,Batulappa,7315,Kabupaten Pinrang,73,Sulawesi Selatan
731601,Maiwa,7316,Kabupaten Enrekang,73,Sulawesi Selatan
731602,Enrekang,7316,Kabupaten Enrekang,73,Sulawesi Selatan
731603,Baraka,7316,Kabupaten Enrekang,73,Sulawesi Selatan
731604,Anggeraja,7316,Kabupaten Enrekang,73,Sulawesi Selatan
731605,Alla,7316,Kabupaten Enrekang,73,Sulawesi Selatan
731606,Bungin,7316,Kabupaten Enrekang,73,Sulawesi Selatan
731607,Cendana,7316,Kabupaten Enrekang,73,Sulawesi Selatan
731608,Curio,7316,Kabupaten Enrekang,73,Sulawesi Selatan
731609,Malua,7316,Kabupaten Enrekang,73,Sulawesi Selatan
731610,Buntu Batu,7316,Kabupaten Enrekang,73,Sulawesi Selatan
731611,Masalle,7316,Kabupaten Enrekang,73,Sulawesi Selatan
731612,Baroko,7316,Kabupaten Enrekang,73,Sulawesi Selatan
731701,Basse Sangtempe,7317,Kabupaten Luwu,73,Sulawesi Selatan
731702,Larompong,7317,Kabupaten Luwu,73,Sulawesi Selatan
731703,Suli,7317,Kabupaten Luwu,73,Sulawesi Selatan
731704,Bajo,7317,Kabupaten Luwu,73,Sulawesi Selatan
731705,Bua Ponrang,7317,Kabupaten Luwu,73,Sulawesi Selatan
731706,Walenrang,7317,Kabupaten Luwu,73,Sulawesi Selatan
731707,Belopa,7317,Kabupaten Luwu,73,Sulawesi Selatan
731708,Bua,7317,Kabupaten Luwu,73,Sulawesi Selatan
731709,Lamasi,7317,Kabupaten Luwu,73,Sulawesi Selatan
731710,Larompong Selatan,7317,Kabupaten Luwu,73,Sulawesi Selatan
731711,Ponrang,7317,Kabupaten Luwu,73,Sulawesi Selatan
731712,Latimojong,7317,Kabupaten Luwu,73,Sulawesi Selatan
731713,Kamanre,7317,Kabupaten Luwu,73,Sulawesi Selatan
731714,Belopa Utara,7317,Kabupaten Luwu,73,Sulawesi Selatan
731715,Walenrang Barat,7317,Kabupaten Luwu,73,Sulawesi Selatan
731716,Walenrang Utara,7317,Kabupaten Luwu,73,Sulawesi Selatan
731717,Walenrang Timur,7317,Kabupaten Luwu,73,Sulawesi Selatan
731718,Lamasi Timur,7317,Kabupaten Luwu,73,Sulawesi Selatan
731719,Suli Barat,7317,Kabupaten Luwu,73,Sulawesi Selatan
731720,Bajo Barat,7317,Kabupaten Luwu,73,Sulawesi Selatan
731721,Ponrang Selatan,7317,Kabupaten Luwu,73,Sulawesi Selatan
731722,Basse Sangtempe Utara,7317,Kabupaten Luwu,73,Sulawesi Selatan
731801,Salupputti,7318,Kabupaten Tana Toraja,73,Sulawesi Selatan
731802,Bittuang,7318,Kabupaten Tana Toraja,73,Sulawesi Selatan
731803,Bonggakaradeng,7318,Kabupaten Tana Toraja,73,Sulawesi Selatan
731805,Makale,7318,Kabupaten Tana Toraja,73,Sulawesi Selatan
731809,Simbuang,7318,Kabupaten Tana Toraja,73,Sulawesi Selatan
731811,Rantetayo,7318,Kabupaten Tana Toraja,73,Sulawesi Selatan
731812,Mengkendek,7318,Kabupaten Tana Toraja,73,Sulawesi Selatan
731813,Sangalla',7318,Kabupaten Tana Toraja,73,Sulawesi Selatan
731819,Gandangbatu Sillanan,7318,Kabupaten Tana Toraja,73,Sulawesi Selatan
731820,Rembon,7318,Kabupaten Tana Toraja,73,Sulawesi Selatan
731827,Makale Utara,7318,Kabupaten Tana Toraja,73,Sulawesi Selatan
731828,Mappak,7318,Kabupaten Tana Toraja,73,Sulawesi Selatan
731829,Makale Selatan,7318,Kabupaten Tana Toraja,73,Sulawesi Selatan
731831,Masanda,7318,Kabupaten Tana Toraja,73,Sulawesi Selatan
731833,Sangalla' Selatan,7318,Kabupaten Tana Toraja,73,Sulawesi Selatan
731834,Sangalla' Utara,7318,Kabupaten Tana Toraja,73,Sulawesi Selatan
731835,Malimbong Balepe',7318,Kabupaten Tana Toraja,73,Sulawesi Selatan
731837,Rano,7318,Kabupaten Tana Toraja,73,Sulawesi Selatan
731838,Kurra,7318,Kabupaten Tana Toraja,73,Sulawesi Selatan
732201,Malangke,7322,Kabupaten Luwu Utara,73,Sulawesi Selatan
732202,Bone Bone,7322,Kabupaten Luwu Utara,73,Sulawesi Selatan
732203,Masamba,7322,Kabupaten Luwu Utara,73,Sulawesi Selatan
732204,Sabbang,7322,Kabupaten Luwu Utara,73,Sulawesi Selatan
732205,Rongkong,7322,Kabupaten Luwu Utara,73,Sulawesi Selatan
732206,Sukamaju,7322,Kabupaten Luwu Utara,73,Sulawesi Selatan
732207,Seko,7322,Kabupaten Luwu Utara,73,Sulawesi Selatan
732208,Malangke Barat,7322,Kabupaten Luwu Utara,73,Sulawesi Selatan
732209,Rampi,7322,Kabupaten Luwu Utara,73,Sulawesi Selatan
732210,Mappedeceng,7322,Kabupaten Luwu Utara,73,Sulawesi Selatan
732211,Baebunta,7322,Kabupaten Luwu Utara,73,Sulawesi Selatan
732212,Tana Lili,7322,Kabupaten Luwu Utara,73,Sulawesi Selatan
732213,Sukamaju Selatan,7322,Kabupaten Luwu Utara,73,Sulawesi Selatan
732214,Baebunta Selatan,7322,Kabupaten Luwu Utara,73,Sulawesi Selatan
732215,Sabbang Selatan,7322,Kabupaten Luwu Utara,73,Sulawesi Selatan
732401,Mangkutana,7324,Kabupaten Luwu Timur,73,Sulawesi Selatan
732402,Nuha,7324,Kabupaten Luwu Timur,73,Sulawesi Selatan
732403,Towuti,7324,Kabupaten Luwu Timur,73,Sulawesi Selatan
732404,Malili,7324,Kabupaten Luwu Timur,73,Sulawesi Selatan
732405,Angkona,7324,Kabupaten Luwu Timur,73,Sulawesi Selatan
732406,Wotu,7324,Kabupaten Luwu Timur,73,Sulawesi Selatan
732407,Burau,7324,Kabupaten Luwu Timur,73,Sulawesi Selatan
732408,Tomoni,7324,Kabupaten Luwu Timur,73,Sulawesi Selatan
732409,Tomoni Timur,7324,Kabupaten Luwu Timur,73,Sulawesi Selatan
732410,Kalaena,7324,Kabupaten Luwu Timur,73,Sulawesi Selatan
732411,Wasuponda,7324,Kabupaten Luwu Timur,73,Sulawesi Selatan
732601,Rantepao,7326,Kabupaten Toraja Utara,73,Sulawesi Selatan
732602,Sesean,7326,Kabupaten Toraja Utara,73,Sulawesi Selatan
732603,Nanggala,7326,Kabupaten Toraja Utara,73,Sulawesi Selatan
732604,Rindingallo,7326,Kabupaten Toraja Utara,73,Sulawesi Selatan
732605,Buntao,7326,Kabupaten Toraja Utara,73,Sulawesi Selatan
732606,Sa'dan,7326,Kabupaten Toraja Utara,73,Sulawesi Selatan
732607,Sanggalangi,7326,Kabupaten Toraja Utara,73,Sulawesi Selatan
732608,Sopai,7326,Kabupaten Toraja Utara,73,Sulawesi Selatan
732609,Tikala,7326,Kabupaten Toraja Utara,73,Sulawesi Selatan
732610,Balusu,7326,Kabupaten Toraja Utara,73,Sulawesi Selatan
732611,Tallunglipu,7326,Kabupaten Toraja Utara,73,Sulawesi Selatan
732612,Dende' Piongan Napo,7326,Kabupaten Toraja Utara,73,Sulawesi Selatan
732613,Buntu Pepasan,7326,Kabupaten Toraja Utara,73,Sulawesi Selatan
732614,Baruppu,7326,Kabupaten Toraja Utara,73,Sulawesi Selatan
732615,Kesu,7326,Kabupaten Toraja Utara,73,Sulawesi Selatan
732616,Tondon,7326,Kabupaten Toraja Utara,73,Sulawesi Selatan
732617,Bangkelekila,7326,Kabupaten Toraja Utara,73,Sulawesi Selatan
732618,Rantebua,7326,Kabupaten Toraja Utara,73,Sulawesi Selatan
732619,Sesean Suloara,7326,Kabupaten Toraja Utara,73,Sulawesi Selatan
732620,Kapala Pitu,7326,Kabupaten Toraja Utara,73,Sulawesi Selatan
732621,Awan Rante Karua,7326,Kabupaten Toraja Utara,73,Sulawesi Selatan
737101,Mariso,7371,Kota Makassar,73,Sulawesi Selatan
737102,Mamajang,7371,Kota Makassar,73,Sulawesi Selatan
737103,Makassar,7371,Kota Makassar,73,Sulawesi Selatan
737104,Ujung Pandang,7371,Kota Makassar,73,Sulawesi Selatan
737105,Wajo,7371,Kota Makassar,73,Sulawesi Selatan
737106,Bontoala,7371,Kota Makassar,73,Sulawesi Selatan
737107,Tallo,7371,Kota Makassar,73,Sulawesi Selatan
737108,Ujung Tanah,7371,Kota Makassar,73,Sulawesi Selatan
737109,Panakkukang,7371,Kota Makassar,73,Sulawesi Selatan
737110,Tamalate,7371,Kota Makassar,73,Sulawesi Selatan
737111,Biringkanaya,7371,Kota Makassar,73,Sulawesi Selatan
737112,Manggala,7371,Kota Makassar,73,Sulawesi Selatan
737113,Rappocini,7371,Kota Makassar,73,Sulawesi Selatan
737114,Tamalanrea,7371,Kota Makassar,73,Sulawesi Selatan
737115,Kepulauan Sangkarrang,7371,Kota Makassar,73,Sulawesi Selatan
737201,Bacukiki,7372,Kota Parepare,73,Sulawesi Selatan
737202,Ujung,7372,Kota Parepare,73,Sulawesi Selatan
737203,Soreang,7372,Kota Parepare,73,Sulawesi Selatan
737204,Bacukiki Barat,7372,Kota Parepare,73,Sulawesi Selatan
737301,Wara,7373,Kota Palopo,73,Sulawesi Selatan
737302,Wara Utara,7373,Kota Palopo,73,Sulawesi Selatan
737303,Wara Selatan,7373,Kota Palopo,73,Sulawesi Selatan
737304,Telluwanua,7373,Kota Palopo,73,Sulawesi Selatan
737305,Wara Timur,7373,Kota Palopo,73,Sulawesi Selatan
737306,Wara Barat,7373,Kota Palopo,73,Sulawesi Selatan
737307,Sendana,7373,Kota Palopo,73,Sulawesi Selatan
737308,Mungkajang,7373,Kota Palopo,73,Sulawesi Selatan
737309,Bara,7373,Kota Palopo,73,Sulawesi Selatan
740101,Wundulako,7401,Kabupaten Kolaka,74,Sulawesi Tenggara
740104,Kolaka,7401,Kabupaten Kolaka,74,Sulawesi Tenggara
740107,Pomalaa,7401,Kabupaten Kolaka,74,Sulawesi Tenggara
740108,Watubangga,7401,Kabupaten Kolaka,74,Sulawesi Tenggara
740110,Wolo,7401,Kabupaten Kolaka,74,Sulawesi Tenggara
740112,Baula,7401,Kabupaten Kolaka,74,Sulawesi Tenggara
740114,Latambaga,7401,Kabupaten Kolaka,74,Sulawesi Tenggara
740118,Tanggetada,7401,Kabupaten Kolaka,74,Sulawesi Tenggara
740120,Samaturu,7401,Kabupaten Kolaka,74,Sulawesi Tenggara
740124,Toari,7401,Kabupaten Kolaka,74,Sulawesi Tenggara
740125,Polinggona,7401,Kabupaten Kolaka,74,Sulawesi Tenggara
740127,Iwoimendaa,7401,Kabupaten Kolaka,74,Sulawesi Tenggara
740201,Lambuya,7402,Kabupaten Konawe,74,Sulawesi Tenggara
740202,Unaaha,7402,Kabupaten Konawe,74,Sulawesi Tenggara
740203,Wawotobi,7402,Kabupaten Konawe,74,Sulawesi Tenggara
740204,Pondidaha,7402,Kabupaten Konawe,74,Sulawesi Tenggara
740205,Sampara,7402,Kabupaten Konawe,74,Sulawesi Tenggara
740210,Abuki,7402,Kabupaten Konawe,74,Sulawesi Tenggara
740211,Soropia,7402,Kabupaten Konawe,74,Sulawesi Tenggara
740215,Tongauna,7402,Kabupaten Konawe,74,Sulawesi Tenggara
740216,Latoma,7402,Kabupaten Konawe,74,Sulawesi Tenggara
740217,Puriala,7402,Kabupaten Konawe,74,Sulawesi Tenggara
740218,Uepai,7402,Kabupaten Konawe,74,Sulawesi Tenggara
740219,Wonggeduku,7402,Kabupaten Konawe,74,Sulawesi Tenggara
740220,Besulutu,7402,Kabupaten Konawe,74,Sulawesi Tenggara
740221,Bondoala,7402,Kabupaten Konawe,74,Sulawesi Tenggara
740223,Routa,7402,Kabupaten Konawe,74,Sulawesi Tenggara
740224,Anggaberi,7402,Kabupaten Konawe,74,Sulawesi Tenggara
740225,Meluhu,7402,Kabupaten Konawe,74,Sulawesi Tenggara
740228,Amonggedo,7402,Kabupaten Konawe,74,Sulawesi Tenggara
740231,Asinua,7402,Kabupaten Konawe,74,Sulawesi Tenggara
740232,Konawe,7402,Kabupaten Konawe,74,Sulawesi Tenggara
740233,Kapoiala,7402,Kabupaten Konawe,74,Sulawesi Tenggara
740236,Lalonggasumeeto,7402,Kabupaten Konawe,74,Sulawesi Tenggara
740237,Onembute,7402,Kabupaten Konawe,74,Sulawesi Tenggara
740238,Padangguni,7402,Kabupaten Konawe,74,Sulawesi Tenggara
740239,Morosi,7402,Kabupaten Konawe,74,Sulawesi Tenggara
740240,Anggalomoare,7402,Kabupaten Konawe,74,Sulawesi Tenggara
740241,Wonggeduku Barat,7402,Kabupaten Konawe,74,Sulawesi Tenggara
740242,Tongauna Utara,7402,Kabupaten Konawe,74,Sulawesi Tenggara
740306,Napabalano,7403,Kabupaten Muna,74,Sulawesi Tenggara
740307,Maligano,7403,Kabupaten Muna,74,Sulawesi Tenggara
740313,Wakorumba Selatan,7403,Kabupaten Muna,74,Sulawesi Tenggara
740314,Lasalepa,7403,Kabupaten Muna,74,Sulawesi Tenggara
740315,Batalaiworu,7403,Kabupaten Muna,74,Sulawesi Tenggara
740316,Katobu,7403,Kabupaten Muna,74,Sulawesi Tenggara
740317,Duruka,7403,Kabupaten Muna,74,Sulawesi Tenggara
740318,Lohia,7403,Kabupaten Muna,74,Sulawesi Tenggara
740319,Watopute,7403,Kabupaten Muna,74,Sulawesi Tenggara
740320,Kontunaga,7403,Kabupaten Muna,74,Sulawesi Tenggara
740323,Kabangka,7403,Kabupaten Muna,74,Sulawesi Tenggara
740324,Kabawo,7403,Kabupaten Muna,74,Sulawesi Tenggara
740325,Parigi,7403,Kabupaten Muna,74,Sulawesi Tenggara
740326,Bone,7403,Kabupaten Muna,74,Sulawesi Tenggara
740327,Tongkuno,7403,Kabupaten Muna,74,Sulawesi Tenggara
740328,Pasir Putih,7403,Kabupaten Muna,74,Sulawesi Tenggara
740330,Kontu Kowuna,7403,Kabupaten Muna,74,Sulawesi Tenggara
740331,Marobo,7403,Kabupaten Muna,74,Sulawesi Tenggara
740332,Tongkuno Selatan,7403,Kabupaten Muna,74,Sulawesi Tenggara
740333,Pasi Kolaga,7403,Kabupaten Muna,74,Sulawesi Tenggara
740334,Batukara,7403,Kabupaten Muna,74,Sulawesi Tenggara
740337,Towea,7403,Kabupaten Muna,74,Sulawesi Tenggara
740411,Pasarwajo,7404,Kabupaten Buton,74,Sulawesi Tenggara
740422,Kapontori,7404,Kabupaten Buton,74,Sulawesi Tenggara
740423,Lasalimu,7404,Kabupaten Buton,74,Sulawesi Tenggara
740424,Lasalimu Selatan,7404,Kabupaten Buton,74,Sulawesi Tenggara
740427,Siotapina,7404,Kabupaten Buton,74,Sulawesi Tenggara
740428,Wolowa,7404,Kabupaten Buton,74,Sulawesi Tenggara
740429,Wabula,7404,Kabupaten Buton,74,Sulawesi Tenggara
740501,Tinanggea,7405,Kabupaten Konawe Selatan,74,Sulawesi Tenggara
740502,Angata,7405,Kabupaten Konawe Selatan,74,Sulawesi Tenggara
740503,Andoolo,7405,Kabupaten Konawe Selatan,74,Sulawesi Tenggara
740504,Palangga,7405,Kabupaten Konawe Selatan,74,Sulawesi Tenggara
740505,Landono,7405,Kabupaten Konawe Selatan,74,Sulawesi Tenggara
740506,Lainea,7405,Kabupaten Konawe Selatan,74,Sulawesi Tenggara
740507,Konda,7405,Kabupaten Konawe Selatan,74,Sulawesi Tenggara
740508,Ranomeeto,7405,Kabupaten Konawe Selatan,74,Sulawesi Tenggara
740509,Kolono,7405,Kabupaten Konawe Selatan,74,Sulawesi Tenggara
740510,Moramo,7405,Kabupaten Konawe Selatan,74,Sulawesi Tenggara
740511,Laonti,7405,Kabupaten Konawe Selatan,74,Sulawesi Tenggara
740512,Lalembuu,7405,Kabupaten Konawe Selatan,74,Sulawesi Tenggara
740513,Benua,7405,Kabupaten Konawe Selatan,74,Sulawesi Tenggara
740514,Palangga Selatan,7405,Kabupaten Konawe Selatan,74,Sulawesi Tenggara
740515,Mowila,7405,Kabupaten Konawe Selatan,74,Sulawesi Tenggara
740516,Moramo Utara,7405,Kabupaten Konawe Selatan,74,Sulawesi Tenggara
740517,Buke,7405,Kabupaten Konawe Selatan,74,Sulawesi Tenggara
740518,Wolasi,7405,Kabupaten Konawe Selatan,74,Sulawesi Tenggara
740519,Laeya,7405,Kabupaten Konawe Selatan,74,Sulawesi Tenggara
740520,Baito,7405,Kabupaten Konawe Selatan,74,Sulawesi Tenggara
740521,Basala,7405,Kabupaten Konawe Selatan,74,Sulawesi Tenggara
740522,Ranomeeto Barat,7405,Kabupaten Konawe Selatan,74,Sulawesi Tenggara
740523,Kolono Timur,7405,Kabupaten Konawe Selatan,74,Sulawesi Tenggara
740524,Sabulakoa,7405,Kabupaten Konawe Selatan,74,Sulawesi Tenggara
740525,Andoolo Barat,7405,Kabupaten Konawe Selatan,74,Sulawesi Tenggara
740601,Poleang,7406,Kabupaten Bombana,74,Sulawesi Tenggara
740602,Poleang Timur,7406,Kabupaten Bombana,74,Sulawesi Tenggara
740603,Rarowatu,7406,Kabupaten Bombana,74,Sulawesi Tenggara
740604,Rumbia,7406,Kabupaten Bombana,74,Sulawesi Tenggara
740605,Kabaena,7406,Kabupaten Bombana,74,Sulawesi Tenggara
740606,Kabaena Timur,7406,Kabupaten Bombana,74,Sulawesi Tenggara
740607,Poleang Barat,7406,Kabupaten Bombana,74,Sulawesi Tenggara
740608,Mata Oleo,7406,Kabupaten Bombana,74,Sulawesi Tenggara
740609,Rarowatu Utara,7406,Kabupaten Bombana,74,Sulawesi Tenggara
740610,Poleang Utara,7406,Kabupaten Bombana,74,Sulawesi Tenggara
740611,Poleang Selatan,7406,Kabupaten Bombana,74,Sulawesi Tenggara
740612,Poleang Tenggara,7406,Kabupaten Bombana,74,Sulawesi Tenggara
740613,Kabaena Selatan,7406,Kabupaten Bombana,74,Sulawesi Tenggara
740614,Kabaena Barat,7406,Kabupaten Bombana,74,Sulawesi Tenggara
740615,Kabaena Utara,7406,Kabupaten Bombana,74,Sulawesi Tenggara
740616,Kabaena Tengah,7406,Kabupaten Bombana,74,Sulawesi Tenggara
740617,Kep. Masaloka Raya,7406,Kabupaten Bombana,74,Sulawesi Tenggara
740618,Rumbia Tengah,7406,Kabupaten Bombana,74,Sulawesi Tenggara
740619,Poleang Tengah,7406,Kabupaten Bombana,74,Sulawesi Tenggara
740620,Tontonunu,7406,Kabupaten Bombana,74,Sulawesi Tenggara
740621,Lantari Jaya,7406,Kabupaten Bombana,74,Sulawesi Tenggara
740622,Mata Usu,7406,Kabupaten Bombana,74,Sulawesi Tenggara
740701,Wangi-Wangi,7407,Kabupaten Wakatobi,74,Sulawesi Tenggara
740702,Kaledupa,7407,Kabupaten Wakatobi,74,Sulawesi Tenggara
740703,Tomia,7407,Kabupaten Wakatobi,74,Sulawesi Tenggara
740704,Binongko,7407,Kabupaten Wakatobi,74,Sulawesi Tenggara
740705,Wangi Wangi Selatan,7407,Kabupaten Wakatobi,74,Sulawesi Tenggara
740706,Kaledupa Selatan,7407,Kabupaten Wakatobi,74,Sulawesi Tenggara
740707,Tomia Timur,7407,Kabupaten Wakatobi,74,Sulawesi Tenggara
740708,Togo Binongko,7407,Kabupaten Wakatobi,74,Sulawesi Tenggara
740801,Lasusua,7408,Kabupaten Kolaka Utara,74,Sulawesi Tenggara
740802,Pakue,7408,Kabupaten Kolaka Utara,74,Sulawesi Tenggara
